Gene stable ID	Gene stable ID version	Transcript stable ID version
ENSVPAG00000011059	ENSVPAG00000011059.1	ENSVPAT00000011059.1
ENSVPAG00000011059	ENSVPAG00000011059.1	ENSVPAT00000011059.1
ENSVPAG00000011059	ENSVPAG00000011059.1	ENSVPAT00000011059.1
ENSVPAG00000011059	ENSVPAG00000011059.1	ENSVPAT00000011059.1
ENSVPAG00000011059	ENSVPAG00000011059.1	ENSVPAT00000011059.1
ENSVPAG00000011059	ENSVPAG00000011059.1	ENSVPAT00000011059.1
ENSVPAG00000011059	ENSVPAG00000011059.1	ENSVPAT00000011059.1
ENSVPAG00000011059	ENSVPAG00000011059.1	ENSVPAT00000011059.1
ENSVPAG00000011059	ENSVPAG00000011059.1	ENSVPAT00000011059.1
ENSVPAG00000003285	ENSVPAG00000003285.1	ENSVPAT00000003286.1
ENSVPAG00000001549	ENSVPAG00000001549.1	ENSVPAT00000001547.1
ENSVPAG00000011066	ENSVPAG00000011066.1	ENSVPAT00000011066.1
ENSVPAG00000002412	ENSVPAG00000002412.1	ENSVPAT00000002412.1
ENSVPAG00000002412	ENSVPAG00000002412.1	ENSVPAT00000002412.1
ENSVPAG00000008131	ENSVPAG00000008131.1	ENSVPAT00000008130.1
ENSVPAG00000008131	ENSVPAG00000008131.1	ENSVPAT00000008130.1
ENSVPAG00000010213	ENSVPAG00000010213.1	ENSVPAT00000010213.1
ENSVPAG00000009063	ENSVPAG00000009063.1	ENSVPAT00000009062.1
ENSVPAG00000011477	ENSVPAG00000011477.1	ENSVPAT00000011477.1
ENSVPAG00000011477	ENSVPAG00000011477.1	ENSVPAT00000011477.1
ENSVPAG00000010030	ENSVPAG00000010030.1	ENSVPAT00000010030.1
ENSVPAG00000010030	ENSVPAG00000010030.1	ENSVPAT00000010030.1
ENSVPAG00000010030	ENSVPAG00000010030.1	ENSVPAT00000010030.1
ENSVPAG00000010030	ENSVPAG00000010030.1	ENSVPAT00000010030.1
ENSVPAG00000009515	ENSVPAG00000009515.1	ENSVPAT00000009514.1
ENSVPAG00000009515	ENSVPAG00000009515.1	ENSVPAT00000009514.1
ENSVPAG00000010218	ENSVPAG00000010218.1	ENSVPAT00000010218.1
ENSVPAG00000002284	ENSVPAG00000002284.1	ENSVPAT00000002284.1
ENSVPAG00000002284	ENSVPAG00000002284.1	ENSVPAT00000002284.1
ENSVPAG00000002284	ENSVPAG00000002284.1	ENSVPAT00000002284.1
ENSVPAG00000007190	ENSVPAG00000007190.1	ENSVPAT00000007190.1
ENSVPAG00000007190	ENSVPAG00000007190.1	ENSVPAT00000007190.1
ENSVPAG00000007190	ENSVPAG00000007190.1	ENSVPAT00000007190.1
ENSVPAG00000010160	ENSVPAG00000010160.1	ENSVPAT00000010160.1
ENSVPAG00000010160	ENSVPAG00000010160.1	ENSVPAT00000010160.1
ENSVPAG00000010160	ENSVPAG00000010160.1	ENSVPAT00000010160.1
ENSVPAG00000010160	ENSVPAG00000010160.1	ENSVPAT00000010160.1
ENSVPAG00000008242	ENSVPAG00000008242.1	ENSVPAT00000008238.1
ENSVPAG00000009248	ENSVPAG00000009248.1	ENSVPAT00000009248.1
ENSVPAG00000009789	ENSVPAG00000009789.1	ENSVPAT00000009789.1
ENSVPAG00000009789	ENSVPAG00000009789.1	ENSVPAT00000009789.1
ENSVPAG00000009789	ENSVPAG00000009789.1	ENSVPAT00000009789.1
ENSVPAG00000009789	ENSVPAG00000009789.1	ENSVPAT00000009789.1
ENSVPAG00000009789	ENSVPAG00000009789.1	ENSVPAT00000009789.1
ENSVPAG00000009789	ENSVPAG00000009789.1	ENSVPAT00000009789.1
ENSVPAG00000009789	ENSVPAG00000009789.1	ENSVPAT00000009789.1
ENSVPAG00000010026	ENSVPAG00000010026.1	ENSVPAT00000010026.1
ENSVPAG00000010220	ENSVPAG00000010220.1	ENSVPAT00000010220.1
ENSVPAG00000010220	ENSVPAG00000010220.1	ENSVPAT00000010220.1
ENSVPAG00000010718	ENSVPAG00000010718.1	ENSVPAT00000010718.1
ENSVPAG00000010718	ENSVPAG00000010718.1	ENSVPAT00000010718.1
ENSVPAG00000009141	ENSVPAG00000009141.1	ENSVPAT00000009141.1
ENSVPAG00000009479	ENSVPAG00000009479.1	ENSVPAT00000009479.1
ENSVPAG00000009145	ENSVPAG00000009145.1	ENSVPAT00000009144.1
ENSVPAG00000009145	ENSVPAG00000009145.1	ENSVPAT00000009144.1
ENSVPAG00000009521	ENSVPAG00000009521.1	ENSVPAT00000009521.1
ENSVPAG00000009521	ENSVPAG00000009521.1	ENSVPAT00000009521.1
ENSVPAG00000010327	ENSVPAG00000010327.1	ENSVPAT00000010327.1
ENSVPAG00000010327	ENSVPAG00000010327.1	ENSVPAT00000010327.1
ENSVPAG00000010327	ENSVPAG00000010327.1	ENSVPAT00000010327.1
ENSVPAG00000010327	ENSVPAG00000010327.1	ENSVPAT00000010327.1
ENSVPAG00000010327	ENSVPAG00000010327.1	ENSVPAT00000010327.1
ENSVPAG00000010327	ENSVPAG00000010327.1	ENSVPAT00000010327.1
ENSVPAG00000007237	ENSVPAG00000007237.1	ENSVPAT00000007238.1
ENSVPAG00000007237	ENSVPAG00000007237.1	ENSVPAT00000007238.1
ENSVPAG00000009494	ENSVPAG00000009494.1	ENSVPAT00000009495.1
ENSVPAG00000009494	ENSVPAG00000009494.1	ENSVPAT00000009495.1
ENSVPAG00000009494	ENSVPAG00000009494.1	ENSVPAT00000009495.1
ENSVPAG00000009890	ENSVPAG00000009890.1	ENSVPAT00000009890.1
ENSVPAG00000006379	ENSVPAG00000006379.1	ENSVPAT00000006380.1
ENSVPAG00000006379	ENSVPAG00000006379.1	ENSVPAT00000006380.1
ENSVPAG00000006379	ENSVPAG00000006379.1	ENSVPAT00000006380.1
ENSVPAG00000006379	ENSVPAG00000006379.1	ENSVPAT00000006380.1
ENSVPAG00000006379	ENSVPAG00000006379.1	ENSVPAT00000006380.1
ENSVPAG00000006379	ENSVPAG00000006379.1	ENSVPAT00000006380.1
ENSVPAG00000003276	ENSVPAG00000003276.1	ENSVPAT00000003276.1
ENSVPAG00000001124	ENSVPAG00000001124.1	ENSVPAT00000001124.1
ENSVPAG00000008834	ENSVPAG00000008834.1	ENSVPAT00000008834.1
ENSVPAG00000011351	ENSVPAG00000011351.1	ENSVPAT00000011350.1
ENSVPAG00000002043	ENSVPAG00000002043.1	ENSVPAT00000002043.1
ENSVPAG00000002043	ENSVPAG00000002043.1	ENSVPAT00000002043.1
ENSVPAG00000011354	ENSVPAG00000011354.1	ENSVPAT00000011354.1
ENSVPAG00000011163	ENSVPAG00000011163.1	ENSVPAT00000011163.1
ENSVPAG00000007875	ENSVPAG00000007875.1	ENSVPAT00000007875.1
ENSVPAG00000007875	ENSVPAG00000007875.1	ENSVPAT00000007875.1
ENSVPAG00000007875	ENSVPAG00000007875.1	ENSVPAT00000007875.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000003613	ENSVPAG00000003613.1	ENSVPAT00000003615.1
ENSVPAG00000000427	ENSVPAG00000000427.1	ENSVPAT00000000428.1
ENSVPAG00000011164	ENSVPAG00000011164.1	ENSVPAT00000011164.1
ENSVPAG00000011164	ENSVPAG00000011164.1	ENSVPAT00000011164.1
ENSVPAG00000010441	ENSVPAG00000010441.1	ENSVPAT00000010441.1
ENSVPAG00000012111	ENSVPAG00000012111.1	ENSVPAT00000012111.1
ENSVPAG00000012112	ENSVPAG00000012112.1	ENSVPAT00000012112.1
ENSVPAG00000007495	ENSVPAG00000007495.1	ENSVPAT00000007494.1
ENSVPAG00000007495	ENSVPAG00000007495.1	ENSVPAT00000007494.1
ENSVPAG00000007495	ENSVPAG00000007495.1	ENSVPAT00000007494.1
ENSVPAG00000007495	ENSVPAG00000007495.1	ENSVPAT00000007494.1
ENSVPAG00000007495	ENSVPAG00000007495.1	ENSVPAT00000007494.1
ENSVPAG00000007495	ENSVPAG00000007495.1	ENSVPAT00000007494.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000007496	ENSVPAG00000007496.1	ENSVPAT00000007496.1
ENSVPAG00000009900	ENSVPAG00000009900.1	ENSVPAT00000009900.1
ENSVPAG00000009641	ENSVPAG00000009641.1	ENSVPAT00000009641.1
ENSVPAG00000009642	ENSVPAG00000009642.1	ENSVPAT00000009642.1
ENSVPAG00000007435	ENSVPAG00000007435.1	ENSVPAT00000007436.1
ENSVPAG00000007435	ENSVPAG00000007435.1	ENSVPAT00000007436.1
ENSVPAG00000007435	ENSVPAG00000007435.1	ENSVPAT00000007436.1
ENSVPAG00000007435	ENSVPAG00000007435.1	ENSVPAT00000007436.1
ENSVPAG00000007435	ENSVPAG00000007435.1	ENSVPAT00000007436.1
ENSVPAG00000007435	ENSVPAG00000007435.1	ENSVPAT00000007436.1
ENSVPAG00000000715	ENSVPAG00000000715.1	ENSVPAT00000000717.1
ENSVPAG00000000715	ENSVPAG00000000715.1	ENSVPAT00000000717.1
ENSVPAG00000000715	ENSVPAG00000000715.1	ENSVPAT00000000717.1
ENSVPAG00000000715	ENSVPAG00000000715.1	ENSVPAT00000000717.1
ENSVPAG00000000715	ENSVPAG00000000715.1	ENSVPAT00000000717.1
ENSVPAG00000000715	ENSVPAG00000000715.1	ENSVPAT00000000717.1
ENSVPAG00000010498	ENSVPAG00000010498.1	ENSVPAT00000010497.1
ENSVPAG00000010498	ENSVPAG00000010498.1	ENSVPAT00000010497.1
ENSVPAG00000010498	ENSVPAG00000010498.1	ENSVPAT00000010497.1
ENSVPAG00000010498	ENSVPAG00000010498.1	ENSVPAT00000010497.1
ENSVPAG00000010498	ENSVPAG00000010498.1	ENSVPAT00000010497.1
ENSVPAG00000010498	ENSVPAG00000010498.1	ENSVPAT00000010497.1
ENSVPAG00000010498	ENSVPAG00000010498.1	ENSVPAT00000010497.1
ENSVPAG00000010498	ENSVPAG00000010498.1	ENSVPAT00000010497.1
ENSVPAG00000010472	ENSVPAG00000010472.1	ENSVPAT00000010471.1
ENSVPAG00000011591	ENSVPAG00000011591.1	ENSVPAT00000011591.1
ENSVPAG00000010501	ENSVPAG00000010501.1	ENSVPAT00000010504.1
ENSVPAG00000000593	ENSVPAG00000000593.1	ENSVPAT00000000593.1
ENSVPAG00000009592	ENSVPAG00000009592.1	ENSVPAT00000009592.1
ENSVPAG00000009592	ENSVPAG00000009592.1	ENSVPAT00000009592.1
ENSVPAG00000010021	ENSVPAG00000010021.1	ENSVPAT00000010021.1
ENSVPAG00000007583	ENSVPAG00000007583.1	ENSVPAT00000007583.1
ENSVPAG00000010364	ENSVPAG00000010364.1	ENSVPAT00000010364.1
ENSVPAG00000010507	ENSVPAG00000010507.1	ENSVPAT00000010507.1
ENSVPAG00000009598	ENSVPAG00000009598.1	ENSVPAT00000009598.1
ENSVPAG00000009598	ENSVPAG00000009598.1	ENSVPAT00000009598.1
ENSVPAG00000009598	ENSVPAG00000009598.1	ENSVPAT00000009598.1
ENSVPAG00000002210	ENSVPAG00000002210.1	ENSVPAT00000002210.1
ENSVPAG00000006670	ENSVPAG00000006670.2	ENSVPAT00000006670.2
ENSVPAG00000006671	ENSVPAG00000006671.1	ENSVPAT00000006671.1
ENSVPAG00000011597	ENSVPAG00000011597.1	ENSVPAT00000011597.1
ENSVPAG00000015453	ENSVPAG00000015453.1	ENSVPAT00000015412.1
ENSVPAG00000003666	ENSVPAG00000003666.1	ENSVPAT00000003666.1
ENSVPAG00000003666	ENSVPAG00000003666.1	ENSVPAT00000003666.1
ENSVPAG00000003666	ENSVPAG00000003666.1	ENSVPAT00000003666.1
ENSVPAG00000003666	ENSVPAG00000003666.1	ENSVPAT00000003666.1
ENSVPAG00000006763	ENSVPAG00000006763.1	ENSVPAT00000006765.1
ENSVPAG00000000482	ENSVPAG00000000482.1	ENSVPAT00000000482.1
ENSVPAG00000000482	ENSVPAG00000000482.1	ENSVPAT00000000482.1
ENSVPAG00000010028	ENSVPAG00000010028.1	ENSVPAT00000010028.1
ENSVPAG00000010028	ENSVPAG00000010028.1	ENSVPAT00000010028.1
ENSVPAG00000004274	ENSVPAG00000004274.1	ENSVPAT00000004274.1
ENSVPAG00000009822	ENSVPAG00000009822.1	ENSVPAT00000009823.1
ENSVPAG00000009822	ENSVPAG00000009822.1	ENSVPAT00000009823.1
ENSVPAG00000009951	ENSVPAG00000009951.1	ENSVPAT00000009951.1
ENSVPAG00000009951	ENSVPAG00000009951.1	ENSVPAT00000009951.1
ENSVPAG00000009951	ENSVPAG00000009951.1	ENSVPAT00000009951.1
ENSVPAG00000009951	ENSVPAG00000009951.1	ENSVPAT00000009951.1
ENSVPAG00000009951	ENSVPAG00000009951.1	ENSVPAT00000009951.1
ENSVPAG00000003846	ENSVPAG00000003846.1	ENSVPAT00000003846.1
ENSVPAG00000003846	ENSVPAG00000003846.1	ENSVPAT00000003846.1
ENSVPAG00000001729	ENSVPAG00000001729.1	ENSVPAT00000001729.1
ENSVPAG00000001729	ENSVPAG00000001729.1	ENSVPAT00000001729.1
ENSVPAG00000001729	ENSVPAG00000001729.1	ENSVPAT00000001729.1
ENSVPAG00000011670	ENSVPAG00000011670.1	ENSVPAT00000011670.1
ENSVPAG00000007062	ENSVPAG00000007062.1	ENSVPAT00000007061.1
ENSVPAG00000002052	ENSVPAG00000002052.1	ENSVPAT00000002052.1
ENSVPAG00000002052	ENSVPAG00000002052.1	ENSVPAT00000002052.1
ENSVPAG00000002052	ENSVPAG00000002052.1	ENSVPAT00000002052.1
ENSVPAG00000002052	ENSVPAG00000002052.1	ENSVPAT00000002052.1
ENSVPAG00000002052	ENSVPAG00000002052.1	ENSVPAT00000002052.1
ENSVPAG00000002052	ENSVPAG00000002052.1	ENSVPAT00000002052.1
ENSVPAG00000002052	ENSVPAG00000002052.1	ENSVPAT00000002052.1
ENSVPAG00000009841	ENSVPAG00000009841.1	ENSVPAT00000009844.1
ENSVPAG00000008663	ENSVPAG00000008663.1	ENSVPAT00000008663.1
ENSVPAG00000008663	ENSVPAG00000008663.1	ENSVPAT00000008663.1
ENSVPAG00000011095	ENSVPAG00000011095.1	ENSVPAT00000011095.1
ENSVPAG00000009124	ENSVPAG00000009124.1	ENSVPAT00000009123.1
ENSVPAG00000008665	ENSVPAG00000008665.1	ENSVPAT00000008671.1
ENSVPAG00000011884	ENSVPAG00000011884.1	ENSVPAT00000011883.1
ENSVPAG00000005666	ENSVPAG00000005666.1	ENSVPAT00000005663.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000007069	ENSVPAG00000007069.1	ENSVPAT00000007069.1
ENSVPAG00000007069	ENSVPAG00000007069.1	ENSVPAT00000007069.1
ENSVPAG00000001852	ENSVPAG00000001852.1	ENSVPAT00000001853.1
ENSVPAG00000010031	ENSVPAG00000010031.1	ENSVPAT00000010031.1
ENSVPAG00000012286	ENSVPAG00000012286.1	ENSVPAT00000012286.1
ENSVPAG00000010830	ENSVPAG00000010830.1	ENSVPAT00000010830.1
ENSVPAG00000001854	ENSVPAG00000001854.1	ENSVPAT00000001854.1
ENSVPAG00000001854	ENSVPAG00000001854.1	ENSVPAT00000001854.1
ENSVPAG00000001854	ENSVPAG00000001854.1	ENSVPAT00000001854.1
ENSVPAG00000001854	ENSVPAG00000001854.1	ENSVPAT00000001854.1
ENSVPAG00000008146	ENSVPAG00000008146.1	ENSVPAT00000008146.1
ENSVPAG00000009936	ENSVPAG00000009936.1	ENSVPAT00000009936.1
ENSVPAG00000004149	ENSVPAG00000004149.1	ENSVPAT00000004149.1
ENSVPAG00000010247	ENSVPAG00000010247.1	ENSVPAT00000010247.1
ENSVPAG00000010247	ENSVPAG00000010247.1	ENSVPAT00000010247.1
ENSVPAG00000010247	ENSVPAG00000010247.1	ENSVPAT00000010247.1
ENSVPAG00000010247	ENSVPAG00000010247.1	ENSVPAT00000010247.1
ENSVPAG00000010247	ENSVPAG00000010247.1	ENSVPAT00000010247.1
ENSVPAG00000010247	ENSVPAG00000010247.1	ENSVPAT00000010247.1
ENSVPAG00000010247	ENSVPAG00000010247.1	ENSVPAT00000010247.1
ENSVPAG00000010247	ENSVPAG00000010247.1	ENSVPAT00000010247.1
ENSVPAG00000004150	ENSVPAG00000004150.1	ENSVPAT00000004152.1
ENSVPAG00000004150	ENSVPAG00000004150.1	ENSVPAT00000004152.1
ENSVPAG00000010116	ENSVPAG00000010116.1	ENSVPAT00000010115.1
ENSVPAG00000010116	ENSVPAG00000010116.1	ENSVPAT00000010115.1
ENSVPAG00000010116	ENSVPAG00000010116.1	ENSVPAT00000010115.1
ENSVPAG00000010117	ENSVPAG00000010117.1	ENSVPAT00000010117.1
ENSVPAG00000010405	ENSVPAG00000010405.1	ENSVPAT00000010407.1
ENSVPAG00000010405	ENSVPAG00000010405.1	ENSVPAT00000010407.1
ENSVPAG00000010405	ENSVPAG00000010405.1	ENSVPAT00000010407.1
ENSVPAG00000010405	ENSVPAG00000010405.1	ENSVPAT00000010407.1
ENSVPAG00000010405	ENSVPAG00000010405.1	ENSVPAT00000010407.1
ENSVPAG00000010405	ENSVPAG00000010405.1	ENSVPAT00000010407.1
ENSVPAG00000000153	ENSVPAG00000000153.1	ENSVPAT00000000154.1
ENSVPAG00000010119	ENSVPAG00000010119.1	ENSVPAT00000010119.1
ENSVPAG00000010119	ENSVPAG00000010119.1	ENSVPAT00000010119.1
ENSVPAG00000002988	ENSVPAG00000002988.1	ENSVPAT00000002990.1
ENSVPAG00000010121	ENSVPAG00000010121.1	ENSVPAT00000010120.1
ENSVPAG00000010121	ENSVPAG00000010121.1	ENSVPAT00000010120.1
ENSVPAG00000010121	ENSVPAG00000010121.1	ENSVPAT00000010120.1
ENSVPAG00000010121	ENSVPAG00000010121.1	ENSVPAT00000010120.1
ENSVPAG00000010121	ENSVPAG00000010121.1	ENSVPAT00000010120.1
ENSVPAG00000010254	ENSVPAG00000010254.1	ENSVPAT00000010254.1
ENSVPAG00000010255	ENSVPAG00000010255.1	ENSVPAT00000010255.1
ENSVPAG00000010255	ENSVPAG00000010255.1	ENSVPAT00000010255.1
ENSVPAG00000010492	ENSVPAG00000010492.1	ENSVPAT00000010493.1
ENSVPAG00000010779	ENSVPAG00000010779.1	ENSVPAT00000010778.1
ENSVPAG00000010779	ENSVPAG00000010779.1	ENSVPAT00000010778.1
ENSVPAG00000010779	ENSVPAG00000010779.1	ENSVPAT00000010778.1
ENSVPAG00000010779	ENSVPAG00000010779.1	ENSVPAT00000010778.1
ENSVPAG00000010779	ENSVPAG00000010779.1	ENSVPAT00000010778.1
ENSVPAG00000010480	ENSVPAG00000010480.1	ENSVPAT00000010478.1
ENSVPAG00000010480	ENSVPAG00000010480.1	ENSVPAT00000010478.1
ENSVPAG00000010480	ENSVPAG00000010480.1	ENSVPAT00000010478.1
ENSVPAG00000010480	ENSVPAG00000010480.1	ENSVPAT00000010478.1
ENSVPAG00000010901	ENSVPAG00000010901.1	ENSVPAT00000010901.1
ENSVPAG00000011781	ENSVPAG00000011781.1	ENSVPAT00000011781.1
ENSVPAG00000011781	ENSVPAG00000011781.1	ENSVPAT00000011781.1
ENSVPAG00000009548	ENSVPAG00000009548.1	ENSVPAT00000009548.1
ENSVPAG00000009548	ENSVPAG00000009548.1	ENSVPAT00000009548.1
ENSVPAG00000002663	ENSVPAG00000002663.1	ENSVPAT00000002663.1
ENSVPAG00000009379	ENSVPAG00000009379.1	ENSVPAT00000009379.1
ENSVPAG00000009379	ENSVPAG00000009379.1	ENSVPAT00000009379.1
ENSVPAG00000011903	ENSVPAG00000011903.1	ENSVPAT00000011904.1
ENSVPAG00000011903	ENSVPAG00000011903.1	ENSVPAT00000011904.1
ENSVPAG00000010102	ENSVPAG00000010102.1	ENSVPAT00000010101.1
ENSVPAG00000010102	ENSVPAG00000010102.1	ENSVPAT00000010101.1
ENSVPAG00000010102	ENSVPAG00000010102.1	ENSVPAT00000010101.1
ENSVPAG00000010102	ENSVPAG00000010102.1	ENSVPAT00000010101.1
ENSVPAG00000010102	ENSVPAG00000010102.1	ENSVPAT00000010101.1
ENSVPAG00000010045	ENSVPAG00000010045.1	ENSVPAT00000010044.1
ENSVPAG00000010045	ENSVPAG00000010045.1	ENSVPAT00000010044.1
ENSVPAG00000010045	ENSVPAG00000010045.1	ENSVPAT00000010044.1
ENSVPAG00000010045	ENSVPAG00000010045.1	ENSVPAT00000010044.1
ENSVPAG00000010045	ENSVPAG00000010045.1	ENSVPAT00000010044.1
ENSVPAG00000010045	ENSVPAG00000010045.1	ENSVPAT00000010044.1
ENSVPAG00000010045	ENSVPAG00000010045.1	ENSVPAT00000010044.1
ENSVPAG00000010045	ENSVPAG00000010045.1	ENSVPAT00000010044.1
ENSVPAG00000010045	ENSVPAG00000010045.1	ENSVPAT00000010044.1
ENSVPAG00000010045	ENSVPAG00000010045.1	ENSVPAT00000010044.1
ENSVPAG00000008396	ENSVPAG00000008396.1	ENSVPAT00000008395.1
ENSVPAG00000010694	ENSVPAG00000010694.1	ENSVPAT00000010700.1
ENSVPAG00000000963	ENSVPAG00000000963.1	ENSVPAT00000000963.1
ENSVPAG00000010049	ENSVPAG00000010049.1	ENSVPAT00000010049.1
ENSVPAG00000010404	ENSVPAG00000010404.1	ENSVPAT00000010404.1
ENSVPAG00000010404	ENSVPAG00000010404.1	ENSVPAT00000010404.1
ENSVPAG00000010463	ENSVPAG00000010463.1	ENSVPAT00000010461.1
ENSVPAG00000010463	ENSVPAG00000010463.1	ENSVPAT00000010461.1
ENSVPAG00000000404	ENSVPAG00000000404.1	ENSVPAT00000000404.1
ENSVPAG00000010241	ENSVPAG00000010241.1	ENSVPAT00000010241.1
ENSVPAG00000003676	ENSVPAG00000003676.1	ENSVPAT00000003675.1
ENSVPAG00000006925	ENSVPAG00000006925.1	ENSVPAT00000006925.1
ENSVPAG00000006925	ENSVPAG00000006925.1	ENSVPAT00000006925.1
ENSVPAG00000006925	ENSVPAG00000006925.1	ENSVPAT00000006925.1
ENSVPAG00000006925	ENSVPAG00000006925.1	ENSVPAT00000006925.1
ENSVPAG00000006925	ENSVPAG00000006925.1	ENSVPAT00000006925.1
ENSVPAG00000006925	ENSVPAG00000006925.1	ENSVPAT00000006925.1
ENSVPAG00000006925	ENSVPAG00000006925.1	ENSVPAT00000006925.1
ENSVPAG00000006925	ENSVPAG00000006925.1	ENSVPAT00000006925.1
ENSVPAG00000000895	ENSVPAG00000000895.1	ENSVPAT00000000895.1
ENSVPAG00000009319	ENSVPAG00000009319.1	ENSVPAT00000009320.1
ENSVPAG00000009083	ENSVPAG00000009083.1	ENSVPAT00000009084.1
ENSVPAG00000011813	ENSVPAG00000011813.1	ENSVPAT00000011813.1
ENSVPAG00000011813	ENSVPAG00000011813.1	ENSVPAT00000011813.1
ENSVPAG00000005307	ENSVPAG00000005307.1	ENSVPAT00000005307.1
ENSVPAG00000005620	ENSVPAG00000005620.1	ENSVPAT00000005620.1
ENSVPAG00000005620	ENSVPAG00000005620.1	ENSVPAT00000005620.1
ENSVPAG00000005620	ENSVPAG00000005620.1	ENSVPAT00000005620.1
ENSVPAG00000007132	ENSVPAG00000007132.1	ENSVPAT00000007131.1
ENSVPAG00000007132	ENSVPAG00000007132.1	ENSVPAT00000007131.1
ENSVPAG00000009130	ENSVPAG00000009130.1	ENSVPAT00000009129.1
ENSVPAG00000009118	ENSVPAG00000009118.1	ENSVPAT00000009118.1
ENSVPAG00000011149	ENSVPAG00000011149.1	ENSVPAT00000011149.1
ENSVPAG00000010990	ENSVPAG00000010990.1	ENSVPAT00000010990.1
ENSVPAG00000010990	ENSVPAG00000010990.1	ENSVPAT00000010990.1
ENSVPAG00000010990	ENSVPAG00000010990.1	ENSVPAT00000010990.1
ENSVPAG00000009132	ENSVPAG00000009132.1	ENSVPAT00000009132.1
ENSVPAG00000009132	ENSVPAG00000009132.1	ENSVPAT00000009132.1
ENSVPAG00000010994	ENSVPAG00000010994.1	ENSVPAT00000010995.1
ENSVPAG00000010994	ENSVPAG00000010994.1	ENSVPAT00000010995.1
ENSVPAG00000010994	ENSVPAG00000010994.1	ENSVPAT00000010995.1
ENSVPAG00000010994	ENSVPAG00000010994.1	ENSVPAT00000010995.1
ENSVPAG00000010994	ENSVPAG00000010994.1	ENSVPAT00000010995.1
